,volume,bid,ask,avg_bid,avg_ask,last_trade
431,2473.000,137.870,138.060,138.080,138.346,138.030
432,4508.000,137.330,137.610,137.566,137.798,137.560
433,1217.000,137.400,137.610,137.313,137.511,137.660
434,2808.000,136.800,136.910,136.951,137.120,136.900
435,1003.000,136.760,136.890,136.713,136.891,136.840
436,1794.000,136.530,136.690,136.680,136.856,136.680
437,1786.000,136.140,136.290,136.376,136.530,136.210
438,2266.000,136.010,136.130,136.013,136.170,136.160
439,1707.000,136.400,136.590,136.200,136.341,136.570
440,1992.000,136.750,136.900,136.655,136.801,136.880
441,1778.000,136.340,136.470,136.683,136.863,136.530
442,1439.000,136.290,136.420,136.402,136.541,136.340
443,2112.000,135.990,136.180,136.017,136.141,136.140
444,1935.000,135.590,135.710,135.734,135.865,135.620
445,2145.000,135.190,135.330,135.337,135.496,135.230
446,2050.000,135.000,135.150,135.104,135.281,135.120
447,798.000,134.870,134.920,134.950,135.094,134.890
448,1754.000,134.600,134.740,134.719,134.880,134.640
449,7004.000,133.900,134.040,134.256,134.407,133.980
450,2185.000,133.450,133.650,133.600,133.762,133.590
451,1425.000,133.900,134.080,133.689,133.837,133.900
452,850.000,133.570,133.760,133.747,133.908,133.670
453,2279.000,133.440,133.600,133.377,133.517,133.470
454,1873.000,132.800,132.940,133.034,133.166,132.900
455,1832.000,132.700,132.850,132.678,132.799,132.650
456,2961.000,132.330,132.420,132.700,132.830,132.440
457,1259.000,132.530,132.620,132.481,132.593,132.570
458,3272.000,133.370,133.590,132.829,132.975,133.300
459,1405.000,133.880,133.970,133.714,133.849,133.790
460,1747.000,134.620,134.750,134.130,134.272,134.630
461,3437.000,134.810,134.900,134.551,134.677,134.860
462,1225.000,135.070,135.190,134.864,134.983,135.200
463,1942.000,135.200,135.290,135.035,135.169,135.280
464,4282.000,136.000,136.090,135.684,135.809,136.040
465,7360.000,135.060,135.160,135.454,135.554,135.260
466,3283.000,135.270,135.350,134.917,134.996,135.310
467,23411.000,135.300,135.350,135.235,135.293,135.330
468,11208.000,136.700,137.070,137.146,137.727,136.920
469,2213.000,137.370,137.710,137.133,137.467,137.470
470,4351.000,137.700,138.140,137.625,137.955,137.770
471,2237.000,138.940,139.090,138.450,138.794,139.060
472,2448.000,139.910,140.170,139.343,139.572,140.000
473,3037.000,140.220,140.680,140.049,140.250,140.340
474,1621.000,140.350,140.600,140.398,140.595,140.510
475,1702.000,139.940,140.150,140.086,140.268,139.910
476,1574.000,140.110,140.250,140.029,140.202,140.180
477,900.000,139.920,140.200,140.087,140.275,140.070
478,1566.000,140.300,140.480,140.263,140.445,140.490
479,2461.000,140.270,140.590,140.447,140.618,140.300
480,1430.000,140.700,140.860,140.389,140.613,140.800
481,1563.000,140.560,140.770,140.576,140.732,140.580
482,2230.000,140.600,140.730,140.696,140.833,140.750
483,1906.000,140.660,140.850,140.742,140.884,140.660
484,2785.000,141.130,141.220,140.869,141.012,141.060
485,5086.000,141.190,141.450,141.238,141.397,141.230
486,1308.000,141.370,141.630,141.235,141.421,141.370
487,1600.000,140.980,141.160,141.091,141.262,141.200
488,1903.000,141.260,141.370,141.124,141.244,141.310
489,1510.000,141.000,141.080,141.055,141.176,140.970
490,575.000,140.890,141.040,140.842,140.988,140.890
491,1134.000,141.090,141.190,140.977,141.100,141.180
492,1124.000,141.020,141.130,141.056,141.202,141.080
493,529.000,141.010,141.070,140.918,141.047,140.720
494,910.000,140.830,140.940,140.981,141.104,140.910
495,625.000,140.660,140.770,140.821,140.960,140.790
496,791.000,140.470,140.540,140.485,140.608,140.330
497,1600.000,140.610,140.770,140.373,140.504,140.620
498,3079.000,140.580,140.690,140.621,140.745,140.620
499,872.000,140.570,140.720,140.468,140.584,140.580
500,1825.000,140.690,140.790,140.666,140.795,140.760
501,4378.000,140.690,140.760,140.641,140.741,140.750
502,3321.000,140.870,140.990,140.816,140.947,140.860
503,1326.000,141.100,141.200,140.931,141.037,141.110
504,7078.000,141.070,141.140,141.241,141.309,141.090
505,9773.000,141.210,141.330,141.314,141.374,141.290
506,29508.000,141.660,141.670,141.348,141.404,141.650
507,30944.000,142.030,142.410,142.102,142.504,142.370
508,4564.000,142.480,142.660,142.790,143.074,142.790
509,4180.000,142.870,143.070,142.624,142.844,142.870
510,3705.000,142.950,143.060,142.879,143.060,142.980
511,3873.000,143.320,143.540,143.176,143.349,143.510
512,2029.000,143.970,144.070,143.639,143.823,144.040
513,4307.000,143.640,143.900,143.991,144.159,143.710
514,1978.000,143.620,143.780,143.534,143.721,143.660
515,502.000,142.840,143.020,143.266,143.443,142.980
516,2446.000,143.660,143.730,143.383,143.562,143.680
517,1751.000,143.610,143.750,143.630,143.787,143.660
518,1668.000,143.730,143.830,143.623,143.763,143.790
519,8247.000,144.000,144.120,143.779,143.900,144.080
520,1527.000,143.730,143.850,143.984,144.128,143.820
521,2034.000,144.180,144.280,144.051,144.181,144.320
522,900.000,143.630,143.810,144.006,144.168,143.740
523,999.000,143.700,143.870,143.741,143.913,143.940
524,1015.000,143.670,143.970,143.627,143.792,143.870
525,1400.000,143.580,143.760,143.612,143.770,143.510
526,795.000,143.120,143.430,143.274,143.443,143.330
527,213.000,143.400,143.490,143.253,143.395,143.470
528,1241.000,143.240,143.410,143.330,143.449,143.440
529,1144.000,143.640,143.800,143.480,143.610,143.600
530,920.000,143.750,143.850,143.655,143.792,143.840
531,2416.000,143.780,143.940,143.755,143.882,143.800
532,1384.000,144.420,144.550,144.149,144.274,144.450
533,801.000,143.660,143.750,144.003,144.150,143.770
534,1435.000,143.170,143.280,143.410,143.567,143.240
535,3268.000,142.530,142.680,142.905,143.016,142.760
536,5446.000,142.570,142.670,142.501,142.605,142.620
537,700.000,142.420,142.600,142.504,142.639,142.490
538,885.000,142.940,143.020,142.682,142.843,142.930
539,2179.000,143.150,143.210,143.035,143.133,143.200
540,2115.000,143.070,143.160,143.040,143.138,143.060
541,2204.000,143.330,143.480,143.227,143.328,143.450
542,1385.000,143.540,143.640,143.414,143.534,143.640
543,2408.000,143.340,143.430,143.275,143.367,143.410
544,3527.000,143.300,143.380,143.345,143.424,143.340
545,16778.000,143.370,143.410,143.381,143.439,143.400
546,20969.000,142.120,142.340,141.897,142.308,142.150
547,1481.000,142.380,142.640,142.243,142.570,142.520
548,1480.000,140.830,141.220,141.471,141.811,140.990
549,3409.000,140.600,140.760,140.763,141.060,140.750
550,8479.000,139.640,139.850,140.147,140.336,139.850
551,1844.000,139.470,139.760,139.535,139.800,139.650
552,1912.000,140.040,140.170,139.700,139.916,139.750
553,1081.000,140.170,140.400,140.029,140.237,140.210
554,1070.000,140.050,140.240,139.994,140.216,140.080
555,1234.000,139.700,139.890,139.916,140.108,139.830
556,4264.000,140.040,140.210,139.820,139.986,140.100
557,1422.000,140.080,140.270,140.091,140.270,140.110
558,1241.000,140.080,140.240,140.121,140.280,140.180
559,684.000,139.790,139.960,139.897,140.066,139.860
560,1938.000,139.270,139.440,139.482,139.651,139.370
561,1635.000,138.920,139.080,138.857,139.036,138.830
562,1307.000,138.810,138.930,138.962,139.127,138.870
563,1345.000,139.050,139.230,138.883,139.043,139.100
564,1804.000,139.570,139.740,139.307,139.465,139.650
565,521.000,139.610,139.730,139.415,139.577,139.600
566,1211.000,139.890,140.050,139.666,139.827,139.780
567,2320.000,139.840,140.030,139.937,140.091,139.900
568,802.000,139.630,139.740,139.750,139.902,139.690
569,401.000,139.630,139.740,139.499,139.639,139.600
570,1905.000,139.520,139.620,139.540,139.672,139.550
571,722.000,139.860,139.980,139.553,139.680,139.710
572,1143.000,140.080,140.190,139.974,140.100,140.130
573,1710.000,139.710,139.800,139.749,139.895,139.750
574,534.000,139.500,139.630,139.487,139.629,139.410
575,1006.000,139.610,139.730,139.510,139.682,139.670
576,702.000,140.120,140.270,139.862,140.016,140.050
577,2349.000,140.120,140.310,140.267,140.418,140.130
578,795.000,139.780,139.900,139.920,140.053,139.950
579,1941.000,139.370,139.480,139.627,139.760,139.430
580,875.000,138.840,138.930,139.068,139.199,138.880
581,2447.000,138.370,138.460,138.616,138.724,138.450
582,4218.000,138.470,138.620,138.511,138.605,138.620
583,5576.000,138.440,138.510,138.256,138.335,138.480
584,20524.000,138.580,138.590,138.559,138.620,138.610
585,9711.000,139.240,139.920,138.687,139.202,139.750
